pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
8.83,0,7.13,9663,10141,9981,10082,10613,10478,10209,2,-357,39
11.68,0,5,9664,10143,9981,10083,10614,10479,10214,1,-356,35
13.06,0,2.8,9662,10145,9980,10082,10616,10479,10216,5,-357,33
10.03,0,2.08,9663,10146,9981,10084,10617,10479,10221,13,-357,32
8.74,0,1.9,9663,10147,9982,10085,10618,10480,10227,15,-356,29
9.22,0,3.19,9663,10147,9982,10085,10618,10481,10230,14,-355,25
10.4,0,5.79,9663,10145,9983,10085,10617,10481,10228,14,-355,25
12.52,0,8.29,9664,10145,9982,10084,10617,10480,10223,11,-355,26
13.84,0,10.22,9662,10144,9981,10084,10615,10479,10215,9,-357,31
12.92,0,8.8,9664,10142,9981,10082,10614,10478,10213,8,-358,35
12.09,0,8.77,9661,10144,9981,10082,10614,10479,10212,6,-358,36
13.45,0,6.46,9662,10143,9980,10083,10614,10478,10212,5,-357,36
14.28,0,4.89,9662,10145,9979,10083,10615,10478,10212,8,-358,35
11.31,0,6.38,9662,10144,9981,10083,10615,10478,10216,13,-358,35
9.48,0,9.47,9662,10144,9981,10083,10615,10479,10216,11,-358,33
10.39,0,10.19,9661,10143,9982,10083,10615,10479,10215,6,-356,33
12.32,0,10.18,9663,10141,9981,10082,10614,10480,10211,1,-357,34
9.89,0,9.94,9663,10141,9982,10081,10613,10479,10210,0,-357,36
7.84,0,9.82,9663,10142,9983,10082,10613,10479,10213,-1,-357,35
6.2,0,12.26,9664,10141,9985,10082,10613,10480,10215,-4,-356,33
6.9,0,14.47,9663,10140,9985,10083,10612,10480,10213,-9,-355,32
8.56,0,11.66,9661,10140,9985,10082,10612,10481,10213,-15,-353,33
9.45,0,9.73,9664,10139,9984,10081,10612,10480,10213,-14,-353,34
7.66,0,10.03,9662,10141,9983,10083,10612,10480,10212,-10,-355,33
6.55,0,9.48,9662,10140,9985,10084,10614,10480,10216,-10,-355,32
4.51,0,7.36,9664,10141,9987,10085,10614,10482,10221,-10,-353,31
3.67,0,6.08,9663,10143,9987,10084,10615,10483,10228,-10,-352,27
4.76,0,3.82,9665,10144,9987,10086,10616,10483,10233,-9,-352,23
6.96,0,2.37,9664,10144,9986,10086,10617,10483,10236,-6,-351,20
7.09,0,3.74,9665,10145,9985,10086,10619,10482,10237,0,-353,20
6.74,0,6.64,9664,10145,9986,10087,10618,10482,10235,2,-354,20
6.07,0,9.04,9664,10144,9986,10086,10617,10482,10231,1,-353,22
5.1,0,11.47,9664,10142,9985,10085,10615,10482,10228,-4,-354,23
6.52,0,14.13,9664,10141,9988,10084,10613,10482,10225,-9,-353,25
