pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
12.92,0.49,7.92,0,0,0,0,0,0,0,7,-366,34
12.97,0.45,7.96,0,0,0,0,0,0,0,7,-366,34
12.98,0.49,7.96,0,0,0,0,0,0,0,7,-365,33
13.08,0.49,7.92,0,0,0,0,0,0,0,7,-366,33
13.17,0.45,7.96,0,0,0,0,0,0,0,7,-366,34
13.22,0.49,7.96,0,0,0,0,0,0,0,7,-365,33
13.36,0.45,7.96,0,0,0,0,0,0,0,8,-365,34
13.46,0.49,7.96,0,0,0,0,0,0,0,8,-365,34
13.56,0.49,7.96,0,0,0,0,0,0,0,7,-365,35
13.61,0.49,7.96,0,0,0,0,0,0,0,8,-365,35
13.66,0.49,7.96,0,0,0,0,0,0,0,8,-366,35
13.71,0.49,7.96,0,0,0,0,0,0,0,8,-365,35
13.76,0.49,7.96,0,0,0,0,0,0,0,8,-365,35
13.77,0.54,7.96,0,0,0,0,0,0,0,9,-365,34
13.86,0.5,7.92,0,0,0,0,0,0,0,9,-365,36
13.91,0.49,7.96,0,0,0,0,0,0,0,9,-365,36
14,0.49,7.96,0,0,0,0,0,0,0,9,-365,36
14.05,0.54,7.92,0,0,0,0,0,0,0,9,-365,36
14.1,0.5,7.96,0,0,0,0,0,0,0,8,-365,36
14.2,0.49,8.01,0,0,0,0,0,0,0,9,-365,35
14.3,0.49,7.97,0,0,0,0,0,0,0,10,-366,36
14.39,0.54,7.96,0,0,0,0,0,0,0,10,-365,36
14.45,0.54,7.96,0,0,0,0,0,0,0,10,-365,35
14.45,0.54,7.96,0,0,0,0,0,0,0,10,-365,36
14.36,0.49,7.96,0,0,0,0,0,0,0,10,-365,37
14.36,0.54,7.96,0,0,0,0,0,0,0,10,-365,36
14.36,0.54,7.96,0,0,0,0,0,0,0,11,-365,37
14.4,0.54,7.96,0,0,0,0,0,0,0,11,-365,37
14.4,0.5,7.96,0,0,0,0,0,0,0,11,-365,37
14.4,0.54,7.96,0,0,0,0,0,0,0,11,-365,37
14.4,0.54,7.96,0,0,0,0,0,0,0,11,-365,37
14.4,0.5,8.01,0,0,0,0,0,0,0,11,-365,36
14.45,0.54,7.97,0,0,0,0,0,0,0,11,-365,38
14.41,0.54,7.96,0,0,0,0,0,0,0,11,-365,38
14.46,0.54,7.96,0,0,0,0,0,0,0,11,-365,38
14.54,0.54,7.96,0,0,0,0,0,0,0,11,-365,38
14.6,0.5,7.96,0,0,0,0,0,0,0,12,-365,38
14.64,0.49,7.96,0,0,0,0,0,0,0,12,-365,38
14.69,0.54,7.96,0,0,0,0,0,0,0,12,-365,38
14.74,0.54,7.96,0,0,0,0,0,0,0,12,-365,38
14.84,0.54,7.96,0,0,0,0,0,0,0,12,-365,38
14.89,0.54,7.96,0,0,0,0,0,0,0,12,-365,38
14.98,0.54,7.96,0,0,0,0,0,0,0,12,-365,37
15.04,0.54,7.96,0,0,0,0,0,0,0,12,-365,38
15.19,0.54,7.96,0,0,0,0,0,0,0,13,-365,39
15.23,0.54,7.92,0,0,0,0,0,0,0,13,-365,39
15.33,0.54,7.96,0,0,0,0,0,0,0,13,-365,39
15.34,0.54,7.96,0,0,0,0,0,0,0,13,-365,39
15.43,0.54,7.96,0,0,0,0,0,0,0,13,-365,38
15.44,0.5,7.96,0,0,0,0,0,0,0,13,-365,39
15.44,0.54,7.96,0,0,0,0,0,0,0,13,-365,38
15.48,0.54,8.01,0,0,0,0,0,0,0,13,-365,39
15.53,0.58,8.01,0,0,0,0,0,0,0,13,-365,38
15.54,0.49,7.96,0,0,0,0,0,0,0,12,-365,40
15.58,0.59,7.92,0,0,0,0,0,0,0,14,-365,40
15.72,0.55,7.96,0,0,0,0,0,0,0,14,-365,40
15.86,0.54,7.92,0,0,0,0,0,0,0,14,-365,40
15.97,0.54,7.96,0,0,0,0,0,0,0,14,-365,40
16.02,0.54,7.96,0,0,0,0,0,0,0,14,-365,39
16.11,0.59,7.96,0,0,0,0,0,0,0,14,-365,40
16.12,0.55,7.96,0,0,0,0,0,0,0,14,-365,40
16.21,0.5,7.92,0,0,0,0,0,0,0,15,-365,40
16.22,0.54,7.96,0,0,0,0,0,0,0,15,-365,40
16.22,0.55,7.96,0,0,0,0,0,0,0,15,-365,41
16.32,0.59,7.96,0,0,0,0,0,0,0,15,-365,40
16.41,0.59,7.92,0,0,0,0,0,0,0,15,-365,41
16.42,0.55,7.96,0,0,0,0,0,0,0,15,-365,40
16.55,0.54,7.96,0,0,0,0,0,0,0,15,-365,41
16.61,0.59,7.96,0,0,0,0,0,0,0,15,-365,40
16.7,0.55,7.96,0,0,0,0,0,0,0,16,-365,42
16.8,0.54,7.96,0,0,0,0,0,0,0,16,-364,40
16.9,0.54,7.96,0,0,0,0,0,0,0,16,-365,42
17,0.54,7.92,0,0,0,0,0,0,0,16,-364,42
16.91,0.59,7.97,0,0,0,0,0,0,0,16,-365,42
16.86,0.55,8.01,0,0,0,0,0,0,0,17,-365,42
16.86,0.54,7.97,0,0,0,0,0,0,0,17,-364,41
16.91,0.59,7.96,0,0,0,0,0,0,0,17,-364,43
16.87,0.59,7.96,0,0,0,0,0,0,0,17,-364,43
16.86,0.55,7.96,0,0,0,0,0,0,0,17,-365,42
16.82,0.54,8.01,0,0,0,0,0,0,0,17,-364,43
